"text","playerId","trial"
"It os a larger painting so higher prive",718,"gJPrrCrxWYghxwctt2"
"Anyone truly keep up with this type of art?",939,"gJPrrCrxWYghxwctt2"
"its not the size",634,"gJPrrCrxWYghxwctt2"
"its what the picture is painted on.",634,"gJPrrCrxWYghxwctt2"
"ahhh...to be RICH....what's that Liiike??",368,"gJPrrCrxWYghxwctt2"
"I have no idea either guessed 4 mil",84,"gJPrrCrxWYghxwctt2"
"i think size is a factor",50,"gJPrrCrxWYghxwctt2"
"3 mil sounds respectable",309,"gJPrrCrxWYghxwctt2"
"It the artist",899,"gJPrrCrxWYghxwctt2"
"i'm still thinking 3-4 mil",515,"gJPrrCrxWYghxwctt2"
"pastels give a different value than chalk or oil",634,"gJPrrCrxWYghxwctt2"
"I'm now gonna say 2 mil",1239,"gJPrrCrxWYghxwctt2"
"It's charcoal on paper, not an actual painting. Thought that might make a difference.",60,"gJPrrCrxWYghxwctt2"
"I'm not sure, but it's also not a known drawing, right?",1386,"gJPrrCrxWYghxwctt2"
"Because its size, style and artistic type, I think it should be sold for 1 million dollars",968,"gJPrrCrxWYghxwctt2"
"I'd say only $100,000",921,"gJPrrCrxWYghxwctt2"
"i'm sticking with my $3m",652,"gJPrrCrxWYghxwctt2"
"it part of them",899,"gJPrrCrxWYghxwctt2"
"Looks like 3-5 million might be a good guess?",939,"gJPrrCrxWYghxwctt2"
"I know so.e other paintings are a lot higher",718,"gJPrrCrxWYghxwctt2"
"3 mil sounds good. Just pure guess.",710,"gJPrrCrxWYghxwctt2"
"I'm probably way low, but I'm staying at 2.5",497,"gJPrrCrxWYghxwctt2"
"It's a charcoal on paper not an actual painting",921,"gJPrrCrxWYghxwctt2"
"i would think 10 or higher.",634,"gJPrrCrxWYghxwctt2"
"that's a good point, he's most famous for his paintings",50,"gJPrrCrxWYghxwctt2"
"has to be at least a mil for a van gogh, even if it is only a charcoal drawing",515,"gJPrrCrxWYghxwctt2"
"35 to 5 million",899,"gJPrrCrxWYghxwctt2"
"it's the artist, the type of paint",634,"gJPrrCrxWYghxwctt2"
"Yeah, the name alone is valuable too.",1386,"gJPrrCrxWYghxwctt2"
"Still has his name so that always commands a premium",939,"gJPrrCrxWYghxwctt2"
"Ill revise to 3 million",309,"gJPrrCrxWYghxwctt2"
"i'm sticking to 1.5 mil, final.",1239,"gJPrrCrxWYghxwctt2"
"I know one sold for 111 million",718,"gJPrrCrxWYghxwctt2"
"this was a per painting",899,"gJPrrCrxWYghxwctt2"
"I stick to 4.5",939,"gJPrrCrxWYghxwctt2"
"its the media and the artist for sure.",634,"gJPrrCrxWYghxwctt2"
"so confused what to do",1420,"gJPrrCrxWYghxwctt2"
"probably going to be a record",497,"gJPrrCrxWYghxwctt2"
NA,603,"gJPrrCrxWYghxwctt2"
"Hello",1053,"GKgGn23YNhSz5EBkY1"
"599877778",455,"GKgGn23YNhSz5EBkY1"
"hi",1221,"GKgGn23YNhSz5EBkY1"
"hi",904,"GKgGn23YNhSz5EBkY1"
"Hello",637,"GKgGn23YNhSz5EBkY1"
"yes",455,"GKgGn23YNhSz5EBkY1"
"Hi",824,"GKgGn23YNhSz5EBkY1"
"Hello",525,"GKgGn23YNhSz5EBkY1"
"It makes sense syria had more than somalia",553,"GKgGn23YNhSz5EBkY1"
"Hello",348,"GKgGn23YNhSz5EBkY1"
"2000",132,"GKgGn23YNhSz5EBkY1"
"i think syira would have considerably more than somalia",486,"GKgGn23YNhSz5EBkY1"
"no",455,"GKgGn23YNhSz5EBkY1"
"Hello",1056,"GKgGn23YNhSz5EBkY1"
"I think so too",904,"GKgGn23YNhSz5EBkY1"
"too little info to provide an estimate, but Syria likely has more",808,"GKgGn23YNhSz5EBkY1"
"I guessed around 2100",1053,"GKgGn23YNhSz5EBkY1"
"I put 1000",525,"GKgGn23YNhSz5EBkY1"
"only like 30",455,"GKgGn23YNhSz5EBkY1"
"Are they neighboring countries ? I am geographically challenged",274,"GKgGn23YNhSz5EBkY1"
"Agreed",1389,"GKgGn23YNhSz5EBkY1"
"Does anyone know the correct answer?",52,"GKgGn23YNhSz5EBkY1"
"I put 1000",51,"GKgGn23YNhSz5EBkY1"
"no",455,"GKgGn23YNhSz5EBkY1"
"I think the number would be much higher since Syria had a humanitarian crisis last year. I’m not sure if it’s still on going.",1096,"GKgGn23YNhSz5EBkY1"
"Much more than Somalia I would guess.",824,"GKgGn23YNhSz5EBkY1"
"I think syria would have more",348,"GKgGn23YNhSz5EBkY1"
"^^",553,"GKgGn23YNhSz5EBkY1"
"i entered 600",455,"GKgGn23YNhSz5EBkY1"
"How much more do we think they would have?",51,"GKgGn23YNhSz5EBkY1"
"i guessed 1100",486,"GKgGn23YNhSz5EBkY1"
"I put 921",348,"GKgGn23YNhSz5EBkY1"
"500",52,"GKgGn23YNhSz5EBkY1"
"900",904,"GKgGn23YNhSz5EBkY1"
"still at 2000",132,"GKgGn23YNhSz5EBkY1"
"I put 900",637,"GKgGn23YNhSz5EBkY1"
"1250",824,"GKgGn23YNhSz5EBkY1"
"I would guess 1500",318,"GKgGn23YNhSz5EBkY1"
"How many were there really",348,"GKgGn23YNhSz5EBkY1"
"syria is like less than half the size of somalia",455,"GKgGn23YNhSz5EBkY1"
"Think syria is worse",348,"GKgGn23YNhSz5EBkY1"
"2000",1389,"GKgGn23YNhSz5EBkY1"
"more like 1/3rd of somalia",455,"GKgGn23YNhSz5EBkY1"
"I'm staying at 500",52,"GKgGn23YNhSz5EBkY1"
"The US has troops in Syria. They are at war.",325,"GKgGn23YNhSz5EBkY1"
"Anybody google it yet",1056,"GKgGn23YNhSz5EBkY1"
"Staying at 921",348,"GKgGn23YNhSz5EBkY1"
"According to estimates by the United Nations, more than 400,000 people have been killed in Syria since the start of the war.",325,"GKgGn23YNhSz5EBkY1"
"Size doesn't ways relate directly to violence.",824,"GKgGn23YNhSz5EBkY1"
"Hello",748,"GKgGn23YNhSz5EBkY2"
"Hello everyone",855,"GKgGn23YNhSz5EBkY2"
"Thoughts?",774,"GKgGn23YNhSz5EBkY2"
"hi there",427,"GKgGn23YNhSz5EBkY2"
"hello",440,"GKgGn23YNhSz5EBkY2"
"Hello",353,"GKgGn23YNhSz5EBkY2"
"hi",1359,"GKgGn23YNhSz5EBkY2"
"hello",567,"GKgGn23YNhSz5EBkY2"
"I’m here",276,"GKgGn23YNhSz5EBkY2"
"hello",374,"GKgGn23YNhSz5EBkY2"
"Hello",744,"GKgGn23YNhSz5EBkY2"
"Hello",685,"GKgGn23YNhSz5EBkY2"
"must be more since it is a war zone",427,"GKgGn23YNhSz5EBkY2"
"a lot more",427,"GKgGn23YNhSz5EBkY2"
"hi",382,"GKgGn23YNhSz5EBkY2"
"There is so much the new reports how can we trust them",1264,"GKgGn23YNhSz5EBkY2"
"Hello",685,"GKgGn23YNhSz5EBkY2"
"I think there would be just as many in syria",855,"GKgGn23YNhSz5EBkY2"
"true",427,"GKgGn23YNhSz5EBkY2"
"I think more",374,"GKgGn23YNhSz5EBkY2"
"only so much gets reported",427,"GKgGn23YNhSz5EBkY2"
"Given the level of conflict, there are likely to be a lot, unfortunately",353,"GKgGn23YNhSz5EBkY2"
"at least as many as syria",382,"GKgGn23YNhSz5EBkY2"
"I was way off then",685,"GKgGn23YNhSz5EBkY2"
"i went with slightly more",774,"GKgGn23YNhSz5EBkY2"
"Who guessed what?",748,"GKgGn23YNhSz5EBkY2"
"I think way more than Somalia, right?",695,"GKgGn23YNhSz5EBkY2"
"I think less due to size",1264,"GKgGn23YNhSz5EBkY2"
"i said more but not sure how many estimated 1,008 but can go higher",276,"GKgGn23YNhSz5EBkY2"
"I went with a lot more, 1200 or so",374,"GKgGn23YNhSz5EBkY2"
"500",1264,"GKgGn23YNhSz5EBkY2"
"I can understand thinking there was more",855,"GKgGn23YNhSz5EBkY2"
"976",774,"GKgGn23YNhSz5EBkY2"
"I.m going a lot higher",382,"GKgGn23YNhSz5EBkY2"
"i said 5000 but no idea",512,"GKgGn23YNhSz5EBkY2"
"Hi i guessed 700",241,"GKgGn23YNhSz5EBkY2"
"69",734,"GKgGn23YNhSz5EBkY2"
"Me too 1240",748,"GKgGn23YNhSz5EBkY2"
"Guessed 10",685,"GKgGn23YNhSz5EBkY2"
"My guess was very low",567,"GKgGn23YNhSz5EBkY2"
"same",1359,"GKgGn23YNhSz5EBkY2"
"i did 8",1359,"GKgGn23YNhSz5EBkY2"
"at least 1800",382,"GKgGn23YNhSz5EBkY2"
"My guess was absolutely low",734,"GKgGn23YNhSz5EBkY2"
"the issue is we only know what we are told about the damage of their government",855,"GKgGn23YNhSz5EBkY2"
"I went below since its attacks of military against civilians and not accidental deaths caused by conflict",744,"GKgGn23YNhSz5EBkY2"
"My guess was lower, but still substantial",353,"GKgGn23YNhSz5EBkY2"
"changing to higher is probably closer",427,"GKgGn23YNhSz5EBkY2"
"I dont know what to put hahaha",734,"GKgGn23YNhSz5EBkY2"
"not sure how much",1264,"GKgGn23YNhSz5EBkY2"
"news would be better if it was not filtered",855,"GKgGn23YNhSz5EBkY2"
"May should have guessed higher",748,"GKgGn23YNhSz5EBkY2"
"absolutely",734,"GKgGn23YNhSz5EBkY2"
"I concur",734,"GKgGn23YNhSz5EBkY2"
"I'm sticking with my original guess 1200",374,"GKgGn23YNhSz5EBkY2"
"that sounds great",734,"GKgGn23YNhSz5EBkY2"
"I’m upping mine to 1200 -",276,"GKgGn23YNhSz5EBkY2"
"Google it lol",748,"GKgGn23YNhSz5EBkY2"
"no cheating! lol",374,"GKgGn23YNhSz5EBkY2"
"going to go with 1000",440,"GKgGn23YNhSz5EBkY2"
NA,820,"GKgGn23YNhSz5EBkY2"
NA,1139,"GKgGn23YNhSz5EBkY2"
"what do you all think?",1353,"gMmjyE3E8m63wigyN1"
"I guessed 140,000",737,"gMmjyE3E8m63wigyN1"
"65,000",19,"gMmjyE3E8m63wigyN1"
"120000",972,"gMmjyE3E8m63wigyN1"
"I guessed 500,000",293,"gMmjyE3E8m63wigyN1"
"I thought maybe 50,000 more.",624,"gMmjyE3E8m63wigyN1"
"i guessed 125000",404,"gMmjyE3E8m63wigyN1"
"Hello.  I guessed 115,000",1308,"gMmjyE3E8m63wigyN1"
"200000",687,"gMmjyE3E8m63wigyN1"
"I guessed 125000",1258,"gMmjyE3E8m63wigyN1"
"I said 225000",516,"gMmjyE3E8m63wigyN1"
"I bet it it is  around 120000",1353,"gMmjyE3E8m63wigyN1"
"500000",1126,"gMmjyE3E8m63wigyN1"
"It feels like it could be literally anything lol",1178,"gMmjyE3E8m63wigyN1"
"I find it hard to figure, but I guessed 125000",406,"gMmjyE3E8m63wigyN1"
"25000",985,"gMmjyE3E8m63wigyN1"
"I guessed 200,000",616,"gMmjyE3E8m63wigyN1"
"10000",171,"gMmjyE3E8m63wigyN1"
"I went over 150",736,"gMmjyE3E8m63wigyN1"
"150000",985,"gMmjyE3E8m63wigyN1"
"I guessed 125000",838,"gMmjyE3E8m63wigyN1"
"wow the range is wide lol",1353,"gMmjyE3E8m63wigyN1"
"Could be anything",18,"gMmjyE3E8m63wigyN1"
"12500",171,"gMmjyE3E8m63wigyN1"
"It appears the 100,000 range seems to be what most guessed",293,"gMmjyE3E8m63wigyN1"
"averages look like 135000",1258,"gMmjyE3E8m63wigyN1"
"agreed",985,"gMmjyE3E8m63wigyN1"
"Yea like how do define ""successful"" and ""Exceeding"" like what",1178,"gMmjyE3E8m63wigyN1"
"yup",171,"gMmjyE3E8m63wigyN1"
"How could you possibly get an accurate idea??",616,"gMmjyE3E8m63wigyN1"
"yes",736,"gMmjyE3E8m63wigyN1"
"I don't think it was more than 200,000.",624,"gMmjyE3E8m63wigyN1"
"anybody who really thinks they are certain can tell us how you knew it?",406,"gMmjyE3E8m63wigyN1"
"need more info to make an accurate guess",1353,"gMmjyE3E8m63wigyN1"
"Uncertain",18,"gMmjyE3E8m63wigyN1"
"just an average 150000",985,"gMmjyE3E8m63wigyN1"
"not sure",171,"gMmjyE3E8m63wigyN1"
"yea it's really a shot in the dark",1308,"gMmjyE3E8m63wigyN1"
"averages look like 135000 when all our answers are in",1258,"gMmjyE3E8m63wigyN1"
"Yea that works",1178,"gMmjyE3E8m63wigyN1"
"ok",171,"gMmjyE3E8m63wigyN1"
"lol",1178,"gMmjyE3E8m63wigyN1"
"I think we should go with the average pf the crowd",293,"gMmjyE3E8m63wigyN1"
"agreed to 135000",985,"gMmjyE3E8m63wigyN1"
"Ok then",18,"gMmjyE3E8m63wigyN1"
"Ok.",624,"gMmjyE3E8m63wigyN1"
"It involved equity in the company, that’s why I said the 200000",616,"gMmjyE3E8m63wigyN1"
"Yes, the answers seem to often be close.",406,"gMmjyE3E8m63wigyN1"
"better to be higer or lower?",736,"gMmjyE3E8m63wigyN1"
"Ok",293,"gMmjyE3E8m63wigyN1"
"I think that will work",19,"gMmjyE3E8m63wigyN1"
"ok",1353,"gMmjyE3E8m63wigyN1"
"ok",838,"gMmjyE3E8m63wigyN1"
"ok",985,"gMmjyE3E8m63wigyN1"
"ok",171,"gMmjyE3E8m63wigyN1"
"Whats the final?",18,"gMmjyE3E8m63wigyN1"
"why would equity increase the amount raised?",737,"gMmjyE3E8m63wigyN1"
"10000",1126,"gMmjyE3E8m63wigyN1"
"135000",293,"gMmjyE3E8m63wigyN1"
"final 135000",985,"gMmjyE3E8m63wigyN1"
"i said 3 million",243,"hafnksS77DJYaCkgL1"
"so think it's under 50 million",671,"hafnksS77DJYaCkgL1"
"what do you think?",243,"hafnksS77DJYaCkgL1"
"I guessed 2.5 million",1396,"hafnksS77DJYaCkgL1"
"Any art enficianados here?",1084,"hafnksS77DJYaCkgL1"
"i guessed 14 mil",671,"hafnksS77DJYaCkgL1"
"What's everyone's guess? I said 300k",402,"hafnksS77DJYaCkgL1"
"i said 3 million too",561,"hafnksS77DJYaCkgL1"
"I guess 5",1099,"hafnksS77DJYaCkgL1"
"i know nothing aout art buit must have been at least a few million",312,"hafnksS77DJYaCkgL1"
"i guessed 2",791,"hafnksS77DJYaCkgL1"
"I guessed 2 million",989,"hafnksS77DJYaCkgL1"
"I guessed 1.5 million.  Who kniws?",1395,"hafnksS77DJYaCkgL1"
"I said 8.9 million.  His stuff is iexpensive",175,"hafnksS77DJYaCkgL1"
"i said less than 1 million",1172,"hafnksS77DJYaCkgL1"
"i guessed 8",312,"hafnksS77DJYaCkgL1"
"i said 3,5",495,"hafnksS77DJYaCkgL1"
"I'm thinking 5 million.",251,"hafnksS77DJYaCkgL1"
"Van Gogh's works go for a lot of money, but I think I guessed high at 40 million. I think that was the top bid for something else.",868,"hafnksS77DJYaCkgL1"
"I was low 1 million",156,"hafnksS77DJYaCkgL1"
"i think we're probably low if under 50 mil",671,"hafnksS77DJYaCkgL1"
"I said 1.5 mill",1384,"hafnksS77DJYaCkgL1"
"less than 40 i think",312,"hafnksS77DJYaCkgL1"
"but not based on anything but a guess",671,"hafnksS77DJYaCkgL1"
"His stuff is really popular.",1395,"hafnksS77DJYaCkgL1"
"Maybe 2 or 3?",1099,"hafnksS77DJYaCkgL1"
"This isn't a typical VanGough work.  So I think it will go for more",175,"hafnksS77DJYaCkgL1"
"50 million?!",1384,"hafnksS77DJYaCkgL1"
"I am thinking more like 5 million.",868,"hafnksS77DJYaCkgL1"
"Maybe 2 million",934,"hafnksS77DJYaCkgL1"
"it looks like 4 mill is about a consensus?",312,"hafnksS77DJYaCkgL1"
"20?",561,"hafnksS77DJYaCkgL1"
"Higher is probably better.",1395,"hafnksS77DJYaCkgL1"
"Higher is better",868,"hafnksS77DJYaCkgL1"
"4 million is good i think",243,"hafnksS77DJYaCkgL1"
"20 seems high but is very possible",312,"hafnksS77DJYaCkgL1"
"ok 4",1099,"hafnksS77DJYaCkgL1"
"I wouldn't pay more than $2 mill",1384,"hafnksS77DJYaCkgL1"
"i'm thinkin JG may be closer at 50mil",671,"hafnksS77DJYaCkgL1"
"I say at least 8 million but less than 20",175,"hafnksS77DJYaCkgL1"
"anyone have one of his pieces? how much did you pay?",1172,"hafnksS77DJYaCkgL1"
"we have a minute and a half to talk",312,"hafnksS77DJYaCkgL1"
"1.5 million",934,"hafnksS77DJYaCkgL1"
"It is probably pretty rare!",1395,"hafnksS77DJYaCkgL1"
"it is also quite small which might bring the value down",243,"hafnksS77DJYaCkgL1"
"less than a minute to decide",312,"hafnksS77DJYaCkgL1"
"lol nshar, someone doing mturk has an original Van goh",671,"hafnksS77DJYaCkgL1"
"I think it actually sold for 3.65 million",868,"hafnksS77DJYaCkgL1"
"On second thought, I think that 1.5 is a little low",1384,"hafnksS77DJYaCkgL1"
"good point ml",312,"hafnksS77DJYaCkgL1"
"what about 17 million Good number",175,"hafnksS77DJYaCkgL1"
"30 million",156,"hafnksS77DJYaCkgL1"
"2 million",934,"hafnksS77DJYaCkgL1"
"It is small..",1395,"hafnksS77DJYaCkgL1"
"haha worth a shot!",1172,"hafnksS77DJYaCkgL1"
"DW...ok let's go with DW 3.65",312,"hafnksS77DJYaCkgL1"
"why 3.5 mil DW, what you basing that on",671,"hafnksS77DJYaCkgL1"
"Going with 2",1395,"hafnksS77DJYaCkgL1"
"3.5 it is",243,"hafnksS77DJYaCkgL1"
"Going with 3.5 mill",1384,"hafnksS77DJYaCkgL1"
"Someone clearly looked it up, let's go with the 3.65",1396,"hafnksS77DJYaCkgL1"
"Wild guess! :)",1395,"hafnksS77DJYaCkgL1"
"I think his drawings went for less than the paintings.",868,"hafnksS77DJYaCkgL1"
"3.6",156,"hafnksS77DJYaCkgL1"
"okay 3.5",312,"hafnksS77DJYaCkgL1"
"I say we go with the 3.6",868,"hafnksS77DJYaCkgL1"
"ok 3.6",175,"hafnksS77DJYaCkgL1"
"3.5",934,"hafnksS77DJYaCkgL1"
"ok",312,"hafnksS77DJYaCkgL1"
"agree",1172,"hafnksS77DJYaCkgL1"
"painting went for 8.2 mil, I'm thinking 3.5 is good",251,"hafnksS77DJYaCkgL1"
"3.6 is good",1384,"hafnksS77DJYaCkgL1"
NA,14,"hafnksS77DJYaCkgL1"
"hello",714,"hafnksS77DJYaCkgL2"
"What were everyone",275,"hafnksS77DJYaCkgL2"
"Hello",67,"hafnksS77DJYaCkgL2"
"oops",275,"hafnksS77DJYaCkgL2"
"My guess is way off. I jumped the gun",969,"hafnksS77DJYaCkgL2"
"I put in 2 mil.  Any thoughts",1381,"hafnksS77DJYaCkgL2"
"hi",1321,"hafnksS77DJYaCkgL2"
"Hello",101,"hafnksS77DJYaCkgL2"
"hi",480,"hafnksS77DJYaCkgL2"
"Hey",106,"hafnksS77DJYaCkgL2"
"hi",182,"hafnksS77DJYaCkgL2"
"i put 2.5 mil",1321,"hafnksS77DJYaCkgL2"
"i put down 1 mil",480,"hafnksS77DJYaCkgL2"
"I put in 3 million.",275,"hafnksS77DJYaCkgL2"
"I think it sold for a lot because it’s unique",806,"hafnksS77DJYaCkgL2"
"I put in 2 as well",586,"hafnksS77DJYaCkgL2"
"2.2",87,"hafnksS77DJYaCkgL2"
"I put 2 million",594,"hafnksS77DJYaCkgL2"
"I put 3",67,"hafnksS77DJYaCkgL2"
"I put 3",131,"hafnksS77DJYaCkgL2"
"I had no idea, so I just guessed 2 million",926,"hafnksS77DJYaCkgL2"
"$1 million easy",576,"hafnksS77DJYaCkgL2"
"I put 1 mill",1124,"hafnksS77DJYaCkgL2"
"I put 1.5 million",806,"hafnksS77DJYaCkgL2"
"I put in 30000",969,"hafnksS77DJYaCkgL2"
"I had no idea, I guessed 28 mil. works by famous artists go for insane amounts a lot",714,"hafnksS77DJYaCkgL2"
"I wish I'd finished my art degree :(",87,"hafnksS77DJYaCkgL2"
"3.5",533,"hafnksS77DJYaCkgL2"
"I had to quess, I put 6 million, I think I overestimated",101,"hafnksS77DJYaCkgL2"
"Annie78 that would have been 30 Trillion.",1381,"hafnksS77DJYaCkgL2"
"google places a recent drawing of his at 8.4 mil",275,"hafnksS77DJYaCkgL2"
"another of his sold for 39.7 million",182,"hafnksS77DJYaCkgL2"
"It is a nice picture",806,"hafnksS77DJYaCkgL2"
"To me all those expensive paintings look alike",576,"hafnksS77DJYaCkgL2"
"6 mil seems a lot for a charcoal sketch",87,"hafnksS77DJYaCkgL2"
"I think I underestimated at 3 million",131,"hafnksS77DJYaCkgL2"
"6 million is a little too much I think",926,"hafnksS77DJYaCkgL2"
"might of costed 66 mil for all we know",480,"hafnksS77DJYaCkgL2"
"Yeah I caught it after hitting send",969,"hafnksS77DJYaCkgL2"
"how much for a painting do you reckon?",87,"hafnksS77DJYaCkgL2"
"It's a charcoal print not painting.",1381,"hafnksS77DJYaCkgL2"
"it is a nice pic, and VVG's work is very coveted and popula",67,"hafnksS77DJYaCkgL2"
"I agree with maia",1381,"hafnksS77DJYaCkgL2"
"this is true but it's still done by a pretty loved artist",480,"hafnksS77DJYaCkgL2"
"It's a pretty good size, which contributes I should think",87,"hafnksS77DJYaCkgL2"
"cost must of been way higher than we estimated",480,"hafnksS77DJYaCkgL2"
"I like the picture but not for that much",969,"hafnksS77DJYaCkgL2"
"3.2?",87,"hafnksS77DJYaCkgL2"
"My child could make better paintings, and she's in kindergarten",576,"hafnksS77DJYaCkgL2"
"I am going to go with what I researched and say around 8 mill",275,"hafnksS77DJYaCkgL2"
"lol Static",926,"hafnksS77DJYaCkgL2"
"3 .5",223,"hafnksS77DJYaCkgL2"
"3 mil sounds reasonable",480,"hafnksS77DJYaCkgL2"
"I might have under estimated the cost",806,"hafnksS77DJYaCkgL2"
"I think a lot of the cost would be attached to the name",87,"hafnksS77DJYaCkgL2"
"But it is mostly his color usage that he is renowned for.",1381,"hafnksS77DJYaCkgL2"
"4.5 mil sounds good to me",106,"hafnksS77DJYaCkgL2"
"no idea on how much charcoal pics are worth",67,"hafnksS77DJYaCkgL2"
"My guess is it is about. 3-5",969,"hafnksS77DJYaCkgL2"
"$5 million",576,"hafnksS77DJYaCkgL2"
"agreed, its the name attached to it",1321,"hafnksS77DJYaCkgL2"
"Ill go up to 3.5",586,"hafnksS77DJYaCkgL2"
"3 or more",67,"hafnksS77DJYaCkgL2"
"yeah 3",480,"hafnksS77DJYaCkgL2"
"4.5 mil",1321,"hafnksS77DJYaCkgL2"
"so we're hovering around 3.2",87,"hafnksS77DJYaCkgL2"
"The name is why it would be worth anything.",1381,"hafnksS77DJYaCkgL2"
"Too much",576,"hafnksS77DJYaCkgL2"
"hi",931,"i5LXjWwrLCaayP6M51"
"Hi",1332,"i5LXjWwrLCaayP6M51"
"What did you guys answer?",239,"i5LXjWwrLCaayP6M51"
"hi",587,"i5LXjWwrLCaayP6M51"
"hello",848,"i5LXjWwrLCaayP6M51"
"Hi!",612,"i5LXjWwrLCaayP6M51"
"hello",1014,"i5LXjWwrLCaayP6M51"
"i said .75",58,"i5LXjWwrLCaayP6M51"
"hi",1367,"i5LXjWwrLCaayP6M51"
"Hi",711,"i5LXjWwrLCaayP6M51"
"Hi",1043,"i5LXjWwrLCaayP6M51"
"I know nothing about art!",164,"i5LXjWwrLCaayP6M51"
"yo 23 mil",709,"i5LXjWwrLCaayP6M51"
"What did you guys guess? I said 2 million but I think I way overshot that",1210,"i5LXjWwrLCaayP6M51"
"I guessed 6mil",166,"i5LXjWwrLCaayP6M51"
"i said 4 million",848,"i5LXjWwrLCaayP6M51"
".75",164,"i5LXjWwrLCaayP6M51"
"i put 1.5",931,"i5LXjWwrLCaayP6M51"
".5",200,"i5LXjWwrLCaayP6M51"
"3 million",1332,"i5LXjWwrLCaayP6M51"
"i said 10 million",1182,"i5LXjWwrLCaayP6M51"
"i said 120",612,"i5LXjWwrLCaayP6M51"
"11 million",1367,"i5LXjWwrLCaayP6M51"
"Hello",200,"i5LXjWwrLCaayP6M51"
"i know nothing about art either",848,"i5LXjWwrLCaayP6M51"
"I put 5 million",247,"i5LXjWwrLCaayP6M51"
"120?! Lol it can't be that high",848,"i5LXjWwrLCaayP6M51"
"3 mil",239,"i5LXjWwrLCaayP6M51"
"4",587,"i5LXjWwrLCaayP6M51"
"I said 3",711,"i5LXjWwrLCaayP6M51"
"2",23,"i5LXjWwrLCaayP6M51"
"It is a Picasso but not a very famous one.",1332,"i5LXjWwrLCaayP6M51"
"I said 1.5 million",1043,"i5LXjWwrLCaayP6M51"
"I have no clue art's crazy",612,"i5LXjWwrLCaayP6M51"
"i dont think it would be that much",58,"i5LXjWwrLCaayP6M51"
"2 mil",709,"i5LXjWwrLCaayP6M51"
"it could be 120",931,"i5LXjWwrLCaayP6M51"
"not one of his more famous paintings",23,"i5LXjWwrLCaayP6M51"
